OBJECTID;LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
209530;11;3;3500934;2021;2;13;4;3;5;3;0;0;1;0;0;0;0;1;801056,178;5832019,637;13,44160524;52,55479559
209529;11;4;4200206;2021;2;5;6;2;6;4;2;0;0;1;0;1;0;1;786219,2818;5825990,991;13,21818126;52,50874488
209528;11;1;1100207;2021;1;9;4;3;5;3;0;0;1;0;0;0;0;1;797903,8892;5826568,669;13,39036263;52,50766808
209527;11;4;4501150;2021;3;9;4;3;1;5;0;1;1;0;0;0;0;0;793612,9088;5823693,797;13,32478747;52,48422246
209526;11;4;4100101;2021;2;18;6;3;6;2;2;0;0;1;0;0;1;2;790698,1424;5829206,252;13,28679995;52,53520147
209525;11;4;4501043;2021;1;14;2;2;6;4;0;0;0;1;0;0;1;1;792561,8694;5824715,22;13,31025053;52,49394347
209524;11;6;6200311;2021;1;7;3;3;6;2;1;0;1;1;0;0;0;1;795734,9793;5818923,278;13,35172014;52,44031295
209523;11;7;7100103;2021;2;15;2;3;2;6;0;0;1;0;0;0;0;0;795987,4966;5825360,408;13,36113493;52,49788018
209522;11;6;6400843;2021;3;11;2;2;2;2;0;0;1;0;1;0;0;0;791783,8234;5819650,211;13,29439249;52,44895242
209521;11;2;2200208;2021;3;17;4;3;5;2;0;1;1;0;0;0;0;0;797815,34;5824933,342;13,38759939;52,49305767
209520;11;5;5100315;2021;2;19;2;3;5;3;2;0;1;0;0;0;0;1;784416,6867;5829920,568;13,19505436;52,54492055
209519;11;3;3601140;2021;2;18;1;3;6;4;2;0;0;1;0;0;1;0;798663,9483;5831824,127;13,40624971;52,55436023
209518;11;9;9401432;2021;1;18;5;3;2;6;2;0;1;0;0;0;0;1;812133,2135;5820708,759;13,59386693;52,44720164
209517;11;4;4300619;2021;2;17;3;3;6;2;2;0;1;1;0;0;0;1;792979,0346;5827553,064;13,31887511;52,51915997
209516;11;8;8401139;2021;2;10;3;3;5;2;0;0;1;0;0;0;0;2;803570,1655;5818642,711;13,46638412;52,43350548
209515;11;1;1100311;2021;2;16;5;3;2;6;0;0;1;0;0;0;0;0;799982,9352;5828516,011;13,42265946;52,52398366
209514;11;3;3601450;2021;1;20;2;3;2;6;2;0;1;0;0;0;0;0;802034,36;5829632,433;13,45381891;52,53285765
209513;11;5;5100210;2021;3;16;4;3;5;3;0;0;1;0;0;0;0;0;783824,0827;5830142,388;13,1865286;52,54721847
209512;11;8;8200623;2021;1;16;6;3;0;6;1;0;1;0;0;0;0;0;801609,1943;5820670,287;13,43945703;52,45276397
209511;11;2;2100102;2021;2;19;6;3;6;4;2;0;1;1;0;0;0;2;798242,5542;5826120,407;13,3949362;52,50346495
209510;11;5;5200629;2021;1;11;3;3;5;2;0;1;0;0;0;0;1;1;784659,7556;5828460,075;13,19737786;52,53169883
209509;11;10;10100102;2021;1;19;3;2;0;1;2;1;0;0;0;0;0;2;809702,2846;5834119,263;13,57068933;52,56876409
209508;11;4;4100101;2021;2;16;1;2;5;2;0;0;1;0;0;0;1;0;791664,8217;5830679,32;13,30230482;52,54789073
209507;11;4;4501153;2021;3;14;2;2;2;2;0;1;1;0;0;0;0;1;794199,2575;5823112,306;13,3328842;52,47869407
209506;11;1;1300733;2021;3;18;3;2;6;4;2;0;1;1;0;0;0;0;797322,7944;5831227,627;13,38599239;52,54974715
209505;11;7;7501029;2021;2;14;1;3;6;4;0;0;1;1;0;0;0;1;797665,5012;5819360,079;13,38042686;52,44318108
209504;11;1;1200517;2021;3;12;2;2;6;4;0;0;0;1;0;0;1;0;795355,7966;5829851,49;13,35584383;52,53848137
209503;11;1;1200520;2021;1;22;3;3;0;1;2;1;0;0;0;0;0;1;794539,3991;5829205,079;13,34326853;52,53312863
209502;11;1;1300732;2021;1;21;1;3;0;2;2;0;0;0;1;0;1;2;797712,66;5832891,076;13,39321719;52,56444484
209501;11;11;3500936;2021;2;10;7;3;2;1;0;0;1;0;0;0;0;2;802856,4597;5831193,58;13,46732461;52,54639375
209500;11;5;5100211;2021;1;10;5;3;6;2;0;0;1;1;0;0;0;0;783238,7748;5830269,909;13,17802879;52,54866649
209499;11;9;9200512;2021;3;12;6;3;5;7;0;0;1;0;0;0;1;0;808594,0254;5821648,039;13,54282505;52,45762846
209498;11;1;1100310;2021;2;8;3;3;5;2;0;1;1;0;0;0;0;0;799110,5655;5828465,99;13,40979455;52,52401456
209497;11;4;4501150;2021;1;18;7;3;2;6;2;0;1;0;0;0;0;1;793429,771;5823929,006;13,32230534;52,48642948
209496;11;3;3400620;2021;3;6;4;3;5;2;0;0;1;0;0;0;0;0;796762,127;5834005,493;13,38023233;52,5749532
209495;11;4;4300624;2021;3;12;6;3;0;6;0;0;0;0;0;1;1;0;792752,655;5826109,201;13,31427809;52,5063378
209494;11;2;2200213;2021;3;18;1;3;3;6;1;1;1;0;0;0;0;0;800053,9115;5824928,625;13,42046892;52,49178946
209493;11;9;9100305;2021;2;10;3;3;5;2;0;0;1;0;0;0;1;1;805013,875;5822699,212;13,49125898;52,46905944
209492;11;2;2400521;2021;3;5;3;3;5;2;2;1;1;0;0;0;0;0;800939,3721;5828520,227;13,43671819;52,5234944
209491;11;1;1200522;2021;1;17;6;2;5;2;2;1;1;0;0;0;0;1;793984,1336;5828213,923;13,33422966;52,52454328
209490;11;6;6100205;2021;2;15;4;3;5;3;0;0;1;0;1;0;0;1;795867,206;5819268,978;13,35396582;52,4433404
209489;11;1;1400938;2021;3;1;6;3;8;1;2;0;1;0;0;0;0;1;793710,1931;5830572,761;13,33228813;52,54583658
209488;11;1;1300834;2021;2;19;4;3;5;3;2;0;1;0;1;0;0;0;797833,6564;5830458,113;13,39281433;52,5425704
209487;11;10;10100313;2021;1;1;1;3;9;1;2;0;1;0;0;0;0;1;808377,9333;5831035,342;13,5483465;52,54187857
209486;11;5;5300840;2021;3;7;5;3;0;1;0;0;0;0;1;0;0;1;788192,0614;5829379,407;13,25010501;52,53808486
209485;11;5;5200528;2021;3;11;7;2;2;6;0;0;1;0;0;0;0;1;783110,4013;5826827,455;13,17320831;52,51786726
209484;11;3;3601142;2021;2;7;6;3;5;2;0;1;1;0;0;0;0;0;799178,6275;5831110,501;13,41317541;52,54768123
209483;11;2;2200209;2021;3;18;2;2;6;4;1;0;1;1;0;0;0;0;797279,9061;5824517,997;13,37936554;52,48962641
209482;11;1;1100205;2021;1;18;2;3;6;7;2;1;0;1;0;0;0;0;797045,9985;5826572,611;13,37776313;52,5081712
209481;11;5;5400943;2021;1;0;4;2;9;1;2;0;1;0;0;0;0;2;779667,587;5821367,567;13,11801888;52,47068534
209480;11;1;1401049;2021;2;6;2;3;5;7;2;1;1;0;0;0;0;0;796350,1661;5831860,917;13,37225532;52,55595393
209479;11;10;10200421;2021;3;8;3;3;5;3;0;0;1;0;0;0;1;0;812039,138;5830713,106;13,60185576;52,53690684
209478;11;1;1401046;2021;1;15;4;3;6;4;0;1;0;1;0;0;0;0;794927,2694;5829890,183;13,34957816;52,53906031
209477;11;2;2100106;2021;2;12;6;3;2;6;0;0;1;0;0;0;0;1;799981,9793;5825438,287;13,41987153;52,49639732
209476;11;4;4501042;2021;3;1;2;3;0;1;2;0;0;0;1;0;0;0;794111,9276;5826426,414;13,33452773;52,50845037
209475;11;7;7200308;2021;1;17;4;3;6;2;2;0;0;1;0;0;1;1;794544,9075;5823904,73;13,33865911;52,48561139
209474;11;8;8100418;2021;3;11;4;3;5;3;0;0;1;0;0;0;1;0;802051,2833;5823575,159;13,4485722;52,47855668
209473;11;3;3200205;2021;1;3;1;3;9;1;2;0;1;0;0;0;0;2;797168,075;5835657,435;13,38768625;52,58953922
209472;11;6;6200421;2021;2;18;6;3;5;3;2;0;1;0;0;0;0;1;793132,1829;5817598,877;13,31237719;52,42984132
209471;11;1;1100311;2021;1;16;4;3;5;2;1;1;1;0;0;0;0;0;799581,6859;5828045,312;13,41633898;52,5199852
209470;11;2;2100102;2021;1;7;5;3;6;2;1;0;1;1;0;0;0;1;798094,827;5826212,336;13,39284853;52,50436971
209469;11;8;8100208;2021;2;18;3;3;5;3;2;0;1;0;0;0;0;0;801360,9668;5822930,767;13,43785621;52,47316219
209468;11;4;4300622;2021;3;11;2;3;2;6;0;0;1;0;0;0;0;0;793109,9161;5826938,434;13,32025703;52,51357973
209467;11;12;12500930;2021;3;19;4;2;5;2;2;0;1;0;1;0;0;0;793947,116;5835296,537;13,33995776;52,58805421
209466;11;12;12400721;2021;2;5;4;3;6;4;2;0;1;1;0;0;0;1;790210,44;5840080,269;13,28915293;52,63294606
209465;11;8;8100312;2021;3;11;2;3;2;7;0;0;1;0;1;0;0;0;801167,9846;5824123,831;13,43610112;52,48396238
209464;11;8;8100313;2021;1;19;6;3;1;5;2;1;0;0;0;0;1;0;801681,6764;5824557,986;13,44403587;52,48757021
209463;11;3;3400829;2021;2;11;3;2;5;3;0;0;1;0;0;0;0;1;799657,4444;5832809,522;13,42174927;52,56264696
209462;11;4;4300416;2021;3;10;6;3;5;3;0;0;1;0;1;0;0;0;791753,4961;5826431,161;13,29988086;52,50975935
209461;11;11;10100205;2021;2;14;5;3;5;3;0;1;1;0;0;0;0;0;807663,522;5833599,355;13,54022147;52,5652608
209460;11;1;1100310;2021;1;21;7;3;0;1;2;0;0;0;1;0;0;2;798761,8801;5828210,212;13,40444063;52,52191305
209459;11;9;9501940;2021;3;16;4;2;6;4;0;0;1;1;0;0;0;1;811429,0214;5821578,199;13,58434959;52,45539465
209458;11;3;3100101;2021;3;14;6;3;2;6;0;0;1;0;0;0;0;0;802777,4804;5841683,787;13,47575289;52,64045789
209457;11;9;9200510;2021;2;16;6;3;5;7;1;0;0;0;0;0;1;1;806767,148;5823078,653;13,51733751;52,47147848
209456;11;4;4501041;2021;3;11;2;3;5;7;0;1;0;0;0;0;1;0;793023,8889;5825754,985;13,31795116;52,50301677
209455;11;6;6200422;2021;2;12;7;2;4;6;0;0;1;0;0;0;0;0;794188,6108;5816823,464;13,32718866;52,42232295
209454;11;5;5200632;2021;1;18;1;3;5;2;2;0;1;0;0;0;0;1;785641,7207;5828031,792;13,21144674;52,52734519
209453;11;11;11100203;2021;1;11;7;3;6;4;0;0;1;1;0;0;0;0;806685,0326;5834004,918;13,5262058;52,56944753
209452;11;1;1300733;2021;2;18;4;3;2;6;2;0;1;0;0;0;0;1;797064,2106;5831460,163;13,38239804;52,55197264
209451;11;2;2500833;2021;3;20;2;3;5;2;2;0;1;0;1;0;0;0;802833,5683;5826936,15;13,46311061;52,50824781
209450;11;2;2500833;2021;2;18;4;3;5;3;2;0;1;0;0;0;0;2;802057,547;5827162,652;13,45191684;52,51070817
209449;11;3;3400827;2021;2;17;5;3;1;7;2;0;1;0;1;0;0;0;799183,9237;5832355,055;13,41437483;52,55883378
209448;11;3;3300516;2021;1;6;2;3;6;4;2;0;1;1;0;0;0;0;800154,8412;5833852,163;13,43000844;52,57171841
209447;11;1;1100207;2021;1;17;5;2;6;4;2;0;1;1;0;0;0;1;798842,8031;5827283,586;13,40479744;52,51356282
209446;11;5;5200423;2021;3;12;5;3;2;6;0;0;1;0;0;1;0;0;781189,937;5828371,795;13,14628635;52,53270843
209445;11;1;1100206;2021;3;19;7;3;0;6;2;1;1;0;0;0;0;0;798214,9232;5827832,953;13,39606482;52,51883082
209444;11;3;3100101;2021;2;11;5;3;5;2;0;0;1;0;0;0;0;0;803718,8255;5842300,318;13,49018872;52,64545774
209443;11;11;11401137;2021;1;14;5;2;5;3;0;1;1;0;0;0;0;0;807019,2811;5825790,736;13,52353545;52,49564307
209442;11;12;12500825;2021;3;15;4;3;5;3;0;1;1;0;0;0;0;1;791419,1955;5834293,731;13,30186752;52,58042452
209441;11;12;12100205;2021;3;17;5;3;2;6;0;0;1;0;0;0;1;1;794559,1058;5832994,145;13,34691945;52,56708412
209440;11;8;8200623;2021;3;12;1;2;2;6;0;0;1;0;0;0;0;0;801487,5423;5820853,912;13,43783801;52,45447696
209439;11;7;7601546;2021;2;18;3;3;8;1;2;0;1;0;0;0;0;1;798609,8672;5814279,572;13,38974586;52,3971251
209438;11;8;8300934;2021;1;18;2;3;6;2;2;0;1;1;0;0;0;1;803170,0514;5818441,369;13,46033412;52,43192273
209437;11;4;4501043;2021;3;14;3;3;5;2;0;0;1;0;0;0;0;0;792926,2073;5824391,464;13,31531707;52,49084569
209436;11;7;7601339;2021;1;11;2;3;5;3;0;0;1;0;0;0;0;1;795613,2326;5815766,278;13,34714409;52,41207816
209435;11;4;4500936;2021;2;10;4;3;5;2;0;0;1;0;0;0;0;1;792089,4425;5825772,192;13,3042387;52,50367206
209434;11;4;4501153;2021;3;14;6;3;6;2;0;0;1;1;0;0;0;0;793930,4444;5823431,91;13,32921923;52,48170392
209433;11;6;6300524;2021;2;16;4;3;2;6;0;0;1;0;0;0;0;2;787608,8726;5817000,642;13,23085005;52,42740949
209432;11;5;5300737;2021;2;12;6;3;0;1;0;0;0;0;1;0;0;0;787052,2854;5829360,715;13,23333001;52,53851887
209431;11;7;7100102;2021;1;8;3;3;5;2;0;1;1;0;0;0;0;1;795015,1511;5825657,233;13,34711602;52,50106751
209430;11;11;11200410;2021;3;15;5;3;2;6;0;0;1;0;0;0;0;0;804993,628;5833017,619;13,50041958;52,56154929
209429;11;12;12500926;2021;1;12;6;3;5;7;0;0;1;0;0;0;0;0;792960,8905;5835533,57;13,32565153;52,5907111
209428;11;8;8100415;2021;3;11;1;3;2;6;0;0;1;0;0;0;0;1;801669,2189;5823746,089;13,44311824;52,48029993
209427;11;5;5300840;2021;1;14;2;3;1;5;0;0;1;0;1;0;0;1;788100,7709;5829036,618;13,24846554;52,53505989
209426;11;5;5300737;2021;1;7;4;3;2;2;2;0;1;0;0;0;0;1;786952,437;5829594,836;13,23206406;52,54067049
209425;11;8;8401246;2021;2;13;1;2;5;2;0;1;1;0;0;0;0;0;805810,7417;5816833,2;13,49758532;52,41603963
209424;11;12;12400619;2021;3;17;1;3;0;1;0;0;0;0;1;0;0;0;789497,7864;5836128,185;13,27519329;52,59789615
209423;11;1;1100310;2021;1;8;5;3;5;3;1;1;1;0;0;0;0;1;799525,5107;5827559,66;13,4150763;52,51566293
209422;11;8;8200730;2021;2;20;2;3;1;5;2;0;1;0;0;0;0;2;802448,1968;5818958,007;13,45021616;52,43695301
209421;11;1;1200623;2021;3;18;2;3;0;4;2;1;0;1;0;0;0;0;794989,1328;5828898,447;13,34960743;52,53013669
209420;11;7;7300618;2021;1;15;4;3;6;7;1;0;0;1;1;0;0;1;794424,5632;5822207,981;13,33539383;52,47046585
209419;11;11;11400931;2021;3;14;4;3;5;2;0;1;1;0;0;0;0;0;806444,6849;5826869,493;13,51609072;52,50563408
209418;11;12;12400721;2021;2;14;3;2;3;6;0;1;1;0;0;0;0;1;790545,9493;5840516,807;13,29448032;52,63668011
209417;11;4;4300517;2021;2;13;6;3;9;1;0;0;0;0;0;0;1;0;791542,9566;5828057,106;13,29821225;52,5244483
209416;11;1;1100313;2021;1;16;4;3;6;4;1;1;0;1;0;0;0;1;799662,1615;5827043,883;13,41661961;52,51096473
209415;11;8;8200833;2021;1;10;5;3;3;6;0;0;1;0;0;0;0;1;801810,0966;5817486,069;13,43952934;52,42411208
209414;11;4;4200311;2021;3;14;6;3;3;6;0;0;1;0;0;0;0;0;790414,9899;5827158,265;13,28084841;52,51699214
209413;11;6;6400840;2021;2;13;3;3;1;7;0;0;1;0;0;0;0;0;789316,4158;5819200,872;13,25779807;52,44623529
209412;11;5;5200528;2021;3;16;4;3;5;3;0;1;1;0;0;0;0;1;783659,7199;5825366,199;13,18003668;52,50447984
209411;11;2;2200207;2021;3;9;6;3;5;2;0;1;1;0;0;0;0;1;797090,6595;5824706,913;13,37675493;52,49142288
209410;11;6;6300633;2021;2;18;5;3;1;5;2;0;1;0;1;0;0;1;792070,6507;5819014,839;13,29804558;52,44310318
209409;11;6;6300633;2021;3;15;3;2;6;2;0;0;1;1;0;0;0;0;793263,4389;5819085,123;13,31560611;52,44309485
209408;11;7;7601544;2021;1;5;5;3;6;2;2;0;1;1;0;0;0;1;799762,7403;5813974,749;13,40636682;52,39376302
209407;11;11;11400931;2021;2;7;5;3;5;2;0;0;1;0;0;0;0;1;805561,5075;5827263,926;13,50348107;52,50966446
209406;11;1;1300836;2021;3;17;7;3;6;2;0;0;1;1;0;0;0;0;796795,4014;5831268,116;13,37827339;52,55039769
209405;11;1;1100313;2021;2;11;3;3;5;2;0;1;0;0;0;0;1;0;799976,2915;5826925,317;13,42112764;52,50972932
209404;11;2;2500830;2021;1;0;1;3;0;1;2;1;0;0;0;0;0;1;802395,7084;5827438,729;13,45713535;52,51299529
209403;11;7;7601443;2021;3;22;5;3;1;5;2;0;1;0;0;0;1;1;800140,8638;5814995,976;13,41282203;52,40270993
209402;11;7;7200409;2021;3;16;7;3;0;5;0;0;1;0;0;0;0;1;795308,4323;5824397,697;13,3503075;52,48961806
209401;11;5;5100103;2021;3;17;2;3;6;7;0;1;0;1;0;0;0;0;785634,2725;5832064,988;13,21480583;52,56350995
209400;11;4;4501041;2021;2;14;7;2;5;3;0;0;1;0;1;0;0;0;792968,4187;5825893,035;13,31725776;52,50428412
209399;11;12;12200412;2021;1;10;2;2;3;6;0;1;0;0;0;0;1;2;790939,2206;5833801,545;13,29437192;52,57626902
209398;11;8;8100209;2021;1;15;3;3;2;6;0;0;1;0;0;0;0;1;801824,6545;5821947,835;13,44377305;52,46409598
209397;11;1;1100102;2021;1;19;3;3;2;6;2;0;1;0;0;0;0;0;795782,6922;5826685,665;13,35930409;52,50987105
209396;11;2;2100102;2021;2;3;6;3;5;3;2;1;1;0;0;0;0;1;798330,424;5825545,883;13,39571225;52,49826705
209395;11;7;7200307;2021;3;19;1;3;5;2;2;0;1;0;0;0;0;0;794958,3109;5824308,266;13,34508668;52,48900565
209394;11;4;4300412;2021;1;15;3;3;5;2;0;1;1;0;0;0;0;0;790889,1515;5827397,988;13,28802613;52,51888855
209393;11;7;7400824;2021;2;6;4;3;6;2;2;0;0;1;0;0;1;1;797876,6516;5821888,308;13,38577953;52,46572896
209392;11;2;2200210;2021;2;17;5;3;5;3;0;0;1;0;0;0;1;0;798898,3554;5825249,249;13,40378736;52,49529738
209391;11;12;12400619;2021;1;8;2;3;0;6;0;0;1;0;1;0;0;1;786482,5003;5837696,721;13,23215524;52,61355586
209390;11;7;7601340;2021;3;8;4;3;5;2;0;1;1;0;0;0;0;0;796133,3132;5815933,395;13,35491602;52,41329517
209389;11;1;1300733;2021;1;14;1;3;6;2;0;0;1;1;0;0;0;0;797374,9011;5831200,614;13,38673441;52,54947657
209388;11;2;2100106;2021;1;21;2;2;6;4;2;0;1;1;0;0;0;1;799886,6708;5825728,45;13,41873306;52,49905056
209387;11;4;4501150;2021;1;12;4;2;5;7;0;0;1;0;1;0;0;1;793439,9267;5823929,944;13,3224553;52,48643243
209386;11;11;11401136;2021;2;9;2;3;6;2;0;0;1;1;0;0;0;0;806017,4071;5826406,179;13,50938931;52,50172152
209385;11;4;4500939;2021;3;20;3;2;5;3;2;0;1;0;0;0;0;0;792337,4519;5824069,948;13,30638825;52,48827898
209384;11;3;3701555;2021;3;18;4;3;5;3;2;1;1;0;0;0;0;0;799533,4963;5830089,503;13,41747256;52,53833462
209383;11;1;1300836;2021;2;15;6;3;1;5;0;0;1;0;0;0;0;1;796354,6662;5830762,343;13,37134098;52,54610394
209382;11;7;7200409;2021;2;12;7;3;1;5;0;1;1;0;0;0;0;1;795685,3775;5824073,732;13,35555558;52,48650992
209381;11;6;6200312;2021;1;7;3;3;6;2;2;0;1;1;0;0;0;1;794389,2917;5819078,428;13,33211671;52,44242987
209380;11;7;7400928;2021;3;13;5;3;7;7;0;1;0;0;0;0;0;1;800202,7065;5821536,331;13,41960032;52,46130098
209379;11;5;5200631;2021;2;14;2;3;6;4;0;0;1;1;0;0;0;2;784756,3897;5827316,794;13,19781947;52,52139768
209378;11;2;2400623;2021;2;14;7;3;2;7;0;0;1;0;0;0;0;1;800320,0825;5827624,179;13,42680877;52,5158043
209377;11;7;7501030;2021;1;22;4;3;1;5;2;1;1;0;0;0;0;0;797772,8985;5819924,579;13,38250542;52,44818277
209376;11;11;11100102;2021;3;7;5;3;5;2;0;1;1;0;0;0;0;0;808265,6068;5834028,399;13,54947476;52,56876523
209375;11;7;7300619;2021;3;15;5;3;5;3;0;0;1;0;0;0;0;0;795992,9886;5822770,335;13,35891546;52,47465935
209374;11;1;1200517;2021;1;13;1;3;2;6;0;0;1;0;0;0;0;0;793865,3481;5830045,811;13,33410341;52,54102913
209373;11;1;1401044;2021;3;16;2;3;5;3;0;0;1;0;0;0;1;1;796719,1566;5831362,46;13,37723652;52,55128492
209372;11;8;8300934;2021;3;12;2;2;0;2;0;0;1;0;0;0;1;0;802718,7917;5818132,123;13,45343689;52,42940082
209371;11;2;2500832;2021;1;14;3;3;6;4;0;0;1;1;0;0;0;1;803066,453;5826969,182;13,46656157;52,50841455
209370;11;1;1100102;2021;1;14;4;3;2;6;0;0;1;0;0;0;0;1;795044,9654;5827224,672;13,34894327;52,51510235
209369;11;4;4501045;2021;2;8;2;3;2;6;0;0;1;0;1;0;0;0;793936,3001;5825140,282;13,33081209;52,49701551
209368;11;12;12601235;2021;3;6;3;2;2;7;0;0;0;0;0;0;1;1;794489,9591;5836248,476;13,34879379;52,59629392
209367;11;9;9200819;2021;3;20;3;2;0;1;2;0;0;0;1;0;0;0;810056,9796;5820435,609;13,56316174;52,44593505
209366;11;8;8200624;2021;1;15;4;3;5;3;0;0;1;0;0;0;0;0;801183,529;5820607,313;13,43315515;52,4524342
209365;11;8;8200623;2021;2;16;2;3;3;6;0;0;1;0;0;1;0;0;801543,4261;5820658,709;13,43848167;52,45269648
209364;11;9;9300920;2021;3;15;2;3;2;6;0;1;1;0;0;0;0;0;808521,7884;5817331,893;13,53778151;52,4189877
209363;11;8;8100102;2021;1;10;4;3;5;7;0;0;1;0;0;0;1;1;800526,2147;5823440,529;13,42606284;52,47819129
209362;11;4;4500938;2021;3;19;4;3;5;5;2;1;1;0;0;0;0;0;791495,8461;5824900,426;13,29475513;52,49617419
209361;11;9;9200715;2021;2;15;3;3;5;2;0;0;1;0;0;0;0;1;807223,6345;5818286,459;13,51962929;52,42827306
209360;11;1;1100207;2021;1;19;3;2;5;3;2;1;1;0;0;0;0;1;797983,8751;5826889,512;13,39182489;52,51050036
209359;11;11;11300722;2021;1;6;5;2;6;4;2;0;1;1;0;0;0;1;804293,5443;5828442,64;13,48593363;52,52093755
209358;11;2;2400521;2021;3;8;5;3;5;2;0;1;1;0;0;0;0;0;800682,8882;5828487,432;13,43291953;52,52334196
209357;11;6;6100209;2021;2;15;2;3;2;2;0;0;1;0;0;0;0;0;794769,1185;5820994,868;13,33938007;52,45940515
209356;11;3;3300411;2021;3;8;4;3;6;4;0;0;1;1;0;0;0;1;803868,166;5839176,144;13,48951661;52,61737418
209355;11;1;1200623;2021;3;16;5;3;0;6;0;0;1;0;0;0;1;0;795446,6336;5829547,189;13,35690872;52,53570434
209354;11;1;1100310;2021;2;18;3;3;5;2;2;0;1;0;0;0;0;1;799238,9633;5828468,117;13,41168334;52,52396318
209353;11;1;1100310;2021;3;7;3;3;2;2;0;1;1;0;0;0;0;0;798528,335;5828078,634;13,40089058;52,52086154
209352;11;8;8200727;2021;1;9;7;3;1;5;0;0;1;0;0;0;0;1;801338,5003;5819439,844;13,43437571;52,44188439
209351;11;5;5100104;2021;2;21;3;3;0;7;2;1;0;0;0;0;0;1;785205,3093;5831802,689;13,20826918;52,56138311
209350;11;1;1100308;2021;2;19;5;3;5;2;2;1;1;0;0;0;0;1;797542,6441;5828718,717;13,38697861;52,52713785
209349;11;8;8100521;2021;3;16;6;3;2;6;0;0;1;0;0;0;0;0;802870,9076;5821930,538;13,4591108;52,46336204
209348;11;9;9100407;2021;2;14;4;3;1;5;0;0;1;0;1;0;0;0;806112,0441;5821091,182;13,50590041;52,45403339
209347;11;3;3100103;2021;1;14;5;3;5;7;0;1;1;0;0;0;0;0;804810,0787;5840646,304;13,50474158;52,63002257
209346;11;11;11400930;2021;3;16;6;3;5;2;1;1;1;0;0;0;0;0;806029,2174;5826603,799;13,50974437;52,50348603
209345;11;3;3200308;2021;3;15;2;3;5;2;0;1;1;0;0;0;0;1;799696,0289;5837333,227;13,42640747;52,60317282
209344;11;2;2100104;2021;2;15;1;3;5;3;0;1;1;0;0;0;0;0;799282,4992;5826219,381;13,41030067;52,50378271
209343;11;2;2500832;2021;1;17;6;3;6;4;2;1;0;1;0;0;0;0;803151,8596;5826876,085;13,46773135;52,50753269
209342;11;11;11100205;2021;1;17;2;3;6;4;2;0;1;1;0;0;0;1;805810,0038;5833785,739;13,51313326;52,56797547
209341;11;12;12200309;2021;1;10;3;3;5;3;0;0;1;0;0;0;0;1;792764,8637;5832768,001;13,32032365;52,56602474
209340;11;6;6200423;2021;2;14;6;3;3;6;0;1;1;0;0;0;0;0;794172,9268;5815151,764;13,3254894;52,40734512
209339;11;1;1401043;2021;3;16;2;3;5;3;0;1;1;0;0;0;0;0;795846,415;5831130,538;13,36419575;52,54968068
209338;11;2;2300315;2021;1;10;3;3;6;2;0;0;1;1;0;0;0;1;800787,8474;5825815,362;13,432047;52,49933363
209337;11;2;2100101;2021;2;10;2;3;0;7;0;0;1;0;0;0;0;2;797819,692;5825893,988;13,38852223;52,50166635
209336;11;9;9501838;2021;2;16;5;2;5;3;1;1;1;0;0;0;0;0;822194,1325;5819275,445;13,74001688;52,42852475
209335;11;9;9200819;2021;1;17;3;3;2;6;2;0;1;0;1;0;0;2;810508,7068;5820318,89;13,56967848;52,44463273
209334;11;6;6400844;2021;3;11;4;3;5;3;0;0;1;0;0;0;0;0;792707,8599;5821743,198;13,30978556;52,46722173
209333;11;3;3601141;2021;1;5;6;3;3;2;2;1;0;0;0;0;1;0;799205,7243;5831774,45;13,4141721;52,5536176
209332;11;5;5200629;2021;1;13;3;2;6;2;0;0;1;1;0;0;0;2;784356,0094;5828104,465;13,1926079;52,52866896
209331;11;2;2200209;2021;1;8;3;3;6;2;0;0;0;1;0;0;1;1;797752,4757;5824596,905;13,38637554;52,49007619
209330;11;3;3200206;2021;2;13;1;3;0;1;0;0;0;0;1;0;0;0;798402,6175;5834844,649;13,40512386;52,581578
209329;11;12;12601134;2021;3;6;2;3;5;7;1;0;1;0;0;0;1;0;793954,6318;5836633,084;13,34125465;52,60003127
209328;11;2;2300316;2021;3;10;4;3;2;6;0;0;1;0;0;0;0;0;800907,2584;5826424,508;13,43435121;52,50472774
209327;11;4;4200308;2021;2;23;1;3;2;6;2;0;1;0;0;0;0;1;788249,2906;5827804,86;13,24958113;52,52393816
209326;11;3;3701556;2021;3;9;2;3;2;7;0;0;1;0;1;0;0;0;799280,2916;5829357,529;13,41309125;52,53191272
209325;11;7;7300619;2021;1;17;4;3;6;2;2;0;0;1;0;0;1;1;795250,5038;5822269,373;13,34757214;52,47057041
209324;11;11;11300617;2021;2;17;3;3;5;3;2;1;1;0;0;0;0;1;802942,5965;5829203,477;13,46677677;52,52850899
209323;11;2;2400521;2021;1;9;3;3;6;4;0;1;0;1;0;0;0;0;800826,1309;5828073,287;13,43464991;52,51955088
209322;11;9;9200512;2021;3;14;6;3;5;7;0;0;1;0;0;0;1;0;808592,0688;5821647,686;13,54279602;52,45762639
209321;11;11;11300617;2021;2;22;2;2;5;2;2;0;1;0;0;0;0;0;803070,1284;5829533,16;13,4689515;52,53139298
